emp_no,first_name,last_name,birth_date,from_date,to_date,dept_name
204438,Souichi,Gaughan,1964-10-20,1998-04-28,9999-01-01,Production
204467,Stepehn,Rikino,1958-02-19,1998-05-31,9999-01-01,Development
204468,Odinaldo,Wielonsky,1964-04-19,1998-10-31,9999-01-01,Finance
204490,Otmar,Litvinov,1963-01-29,2002-01-17,9999-01-01,Production
204596,Jiafu,Varman,1960-03-16,1999-03-10,9999-01-01,Finance
204700,Charlene,Sridhar,1958-07-27,1998-09-04,9999-01-01,Development
204738,Taegyun,Matzov,1953-10-20,1998-12-11,9999-01-01,Development
204761,Mooi,Brookman,1957-08-12,1998-04-11,9999-01-01,Development
204857,Lidong,Matzke,1955-04-02,2001-06-11,9999-01-01,Production
204873,Uno,Kambil,1961-02-12,1999-05-04,9999-01-01,Development
204929,Reuven,Hennebert,1964-04-24,1999-07-30,9999-01-01,Quality Management
205023,Pintsang,Pelc,1956-08-08,1999-04-17,9999-01-01,Development
205048,Ennio,Alblas,1960-09-12,2000-01-06,9999-01-01,Finance
205099,Aloys,Feinberg,1956-12-27,1999-08-27,9999-01-01,Development
205132,Adhemar,Demian,1952-07-01,1998-05-02,9999-01-01,Quality Management
205141,Ashish,Wallrath,1963-12-09,1998-09-12,9999-01-01,Sales
205186,Salvador,Wielonsky,1962-07-11,1998-02-09,9999-01-01,Development
205281,Menkae,Kalefeld,1954-10-04,1998-01-07,9999-01-01,Production
205393,Mandell,Shobatake,1955-09-23,1999-11-21,9999-01-01,Development
205488,Vugranam,Billingsley,1953-01-19,1998-03-17,9999-01-01,Finance
205688,Sanjoy,Sambasivam,1953-09-20,1999-09-09,9999-01-01,Development
205701,Manohar,Nanard,1963-11-17,1999-02-14,9999-01-01,Sales
205801,Slavian,Snyers,1957-03-02,1998-10-24,9999-01-01,Marketing
205807,Heon,Acton,1958-12-21,1998-03-13,9999-01-01,Sales
205884,Odoardo,Cichocki,1961-06-15,1999-02-16,9999-01-01,Production
205927,Sudhanshu,Zykh,1955-08-29,1999-10-15,9999-01-01,Marketing
205933,Kasidit,Chinin,1955-09-14,1998-05-31,9999-01-01,Sales
205946,Nectarios,Makinen,1955-05-01,1999-09-18,9999-01-01,Customer Service
205967,Dante,Rahimi,1958-12-19,1998-07-07,9999-01-01,Quality Management
206265,Constantino,Pileggi,1956-11-08,1999-09-22,9999-01-01,Sales
206348,Valeri,Buchter,1958-10-10,1998-11-01,9999-01-01,Marketing
206375,Sanjeeva,Chandrasekhar,1959-03-25,1998-04-07,9999-01-01,Production
206393,Minghong,Wegerle,1963-02-08,1998-11-01,9999-01-01,Production
206431,Khatoun,Usery,1958-10-17,1998-12-05,9999-01-01,Production
206542,Make,Vural,1959-09-17,2001-09-16,9999-01-01,Development
206585,Berry,Dusink,1956-07-11,1999-10-02,9999-01-01,Production
206613,Rosine,Yurov,1954-09-01,1998-09-10,9999-01-01,Research
206693,Kensei,Koyama,1963-09-07,1999-01-13,9999-01-01,Production
206696,Takahiro,Wrigley,1964-06-15,1998-03-03,9999-01-01,Customer Service
206722,Oksana,Alameldin,1956-05-22,1999-07-27,9999-01-01,Development
206739,Gennadi,Dusink,1952-07-26,1999-05-25,9999-01-01,Development
206751,Boguslaw,Servieres,1958-07-28,1998-01-30,9999-01-01,Development
206755,Ung,Rabejac,1959-12-28,2001-09-09,9999-01-01,Quality Management
206773,Rayond,Mukaidono,1956-08-17,1999-09-24,9999-01-01,Research
206839,Shirish,Schmittgen,1964-10-18,1999-09-25,9999-01-01,Human Resources
206869,Atreye,Prochazka,1957-08-03,1999-11-29,9999-01-01,Development
206877,Stamatina,Yetto,1959-02-24,1999-09-18,9999-01-01,Quality Management
206937,Charlene,Porenta,1963-10-10,1998-01-22,9999-01-01,Marketing
206973,Nikolaus,Moffat,1963-05-10,1999-01-31,9999-01-01,Production
206975,Turgut,Backhouse,1956-10-31,1998-06-09,9999-01-01,Research
206978,Marsja,Eastman,1962-03-16,2001-07-28,9999-01-01,Development
207171,Chirstian,Neimat,1964-03-05,1998-04-29,9999-01-01,Finance
207282,Sanjoy,Macedo,1954-09-28,1998-11-13,9999-01-01,Quality Management
207402,Hairong,Lemarechal,1957-06-09,1999-12-07,9999-01-01,Customer Service
207488,Remco,Peternell,1963-01-13,1999-04-22,9999-01-01,Development
207543,Margo,Roison,1958-01-25,2000-10-31,9999-01-01,Quality Management
207805,Mads,Siegrist,1960-08-04,1998-06-05,9999-01-01,Sales
207857,Vincent,Krogh,1957-04-23,1998-10-04,9999-01-01,Development
207863,Aksel,Baaz,1958-01-08,1999-02-24,9999-01-01,Production
207918,Chuanti,Lores,1960-12-21,1999-01-09,9999-01-01,Research
208090,Shen,Luca,1963-01-05,1999-11-21,9999-01-01,Development
208225,Jasminko,Marrevee,1952-08-24,1999-04-08,9999-01-01,Production
208242,Brewster,Schicker,1961-04-20,2000-01-23,9999-01-01,Customer Service
208363,Chiranjit,Maccarone,1958-06-02,1998-04-19,9999-01-01,Sales
208608,Gilbert,Werthner,1957-03-19,1998-03-30,9999-01-01,Finance
208609,Tokuyasu,Schreiter,1964-09-14,1998-04-11,9999-01-01,Production
208774,Sastry,Weiland,1961-03-25,1998-08-10,9999-01-01,Sales
208970,Mrinalini,Falck,1958-05-09,1999-06-28,9999-01-01,Finance
209037,Boalin,Veccia,1953-03-08,1999-07-07,9999-01-01,Development
209084,Tsvetan,Falco,1955-07-29,1999-07-25,9999-01-01,Human Resources
209231,Valeska,Penz,1961-04-10,1999-08-16,9999-01-01,Development
209422,Reinhard,Gischer,1964-07-28,1999-01-12,9999-01-01,Production
209466,Shaowei,Mandell,1954-06-28,1999-02-25,9999-01-01,Development
209479,Frazer,Haumacher,1964-01-29,1999-03-21,9999-01-01,Human Resources
209485,Deborah,Janocha,1957-12-31,2002-07-31,9999-01-01,Quality Management
209520,Makato,Gronowski,1953-03-25,1999-02-26,9999-01-01,Marketing
209527,Sashi,Danlos,1962-09-26,1999-12-16,9999-01-01,Customer Service
209538,Munehiko,Sherertz,1963-09-07,1998-08-26,9999-01-01,Human Resources
209578,Genevieve,Matteis,1958-09-07,1998-01-17,9999-01-01,Development
209604,Samphel,Shrader,1954-03-15,1998-04-19,9999-01-01,Finance
209624,Mohammad,Cyne,1953-07-31,1998-12-07,9999-01-01,Sales
209646,Nagui,Sadowsky,1961-12-23,1998-03-18,9999-01-01,Marketing
209695,Masami,Fordan,1963-10-11,1999-01-29,9999-01-01,Development
209705,Vidya,Templeman,1956-01-26,1998-10-05,9999-01-01,Marketing
210036,Uzi,Kumaresan,1961-03-16,1999-09-16,9999-01-01,Production
210072,Shuji,Granlund,1959-12-10,1999-04-05,9999-01-01,Development
210074,Xiaobin,Schmittgen,1963-12-27,1998-09-13,9999-01-01,Research
210132,Baocai,Schiettecatte,1952-08-07,1998-07-05,9999-01-01,Finance
210264,Aral,Wursthorn,1956-03-16,1998-06-28,9999-01-01,Development
210279,Iara,Auria,1952-08-18,2001-12-23,9999-01-01,Customer Service
210299,Fan,Rubsam,1963-02-23,1999-02-20,9999-01-01,Production
210496,Abdelwaheb,Karunanithi,1954-12-07,1998-11-02,9999-01-01,Research
210521,Tiina,Validov,1960-02-29,1998-01-19,9999-01-01,Research
210535,Kazuhiko,Driscoll,1959-06-07,1999-05-10,9999-01-01,Development
210551,Marc,Lukaszewicz,1953-01-01,1998-03-14,9999-01-01,Quality Management
210560,Leah,Yoshizawa,1953-02-21,1999-06-18,9999-01-01,Marketing
210797,Sastry,Orsini,1955-04-06,1998-08-09,9999-01-01,Sales
210820,Woody,Syang,1960-04-04,1998-02-26,9999-01-01,Development
210831,Freyja,Lenart,1953-06-02,1998-09-24,9999-01-01,Production
210880,Gaetan,Alpin,1956-08-04,1998-12-26,9999-01-01,Quality Management
210883,Miquel,Kropf,1955-12-17,1998-05-29,9999-01-01,Sales
210970,Heon,Bottner,1961-03-28,1999-08-19,9999-01-01,Production
211023,Kwun,Plump,1959-09-15,1998-06-01,9999-01-01,Sales
211058,Rosita,Suri,1957-11-02,1998-03-15,9999-01-01,Finance
211083,Danae,Jording,1963-05-20,1999-08-03,9999-01-01,Development
211086,Wonhee,Simmel,1962-09-18,1998-06-23,9999-01-01,Production
211201,Doohun,Munro,1954-11-02,1998-02-25,9999-01-01,Production
211221,Piyush,Shackel,1952-03-05,1998-09-19,9999-01-01,Production
211231,Leon,Stafford,1957-05-21,1999-01-19,9999-01-01,Development
211260,Masadi,Chepyzhov,1961-12-12,1998-11-17,9999-01-01,Sales
211320,Ayonca,Middleton,1952-08-18,1999-12-06,9999-01-01,Production
211324,Mads,Hofting,1959-08-25,1999-08-21,9999-01-01,Production
211348,Kwangjo,Klassen,1962-08-29,1999-02-17,9999-01-01,Production
211404,Phuoc,Imataki,1964-05-09,1998-05-20,9999-01-01,Development
211557,Gen,Makrucki,1961-01-03,1999-10-12,9999-01-01,Production
211699,Barun,Vendrig,1957-08-04,1998-04-13,9999-01-01,Human Resources
211731,Peternela,Karcich,1959-01-07,1999-11-18,9999-01-01,Sales
211819,Maik,Rosin,1954-12-07,1998-07-25,9999-01-01,Quality Management
211831,Kensyu,Rahier,1953-06-02,1998-12-27,9999-01-01,Marketing
211839,Hongzue,Ghemri,1960-11-30,1999-08-17,9999-01-01,Research
211928,Abdelwaheb,Kopetz,1955-11-23,1999-11-22,9999-01-01,Finance
211982,Aruna,Turnbull,1964-05-23,1999-02-21,9999-01-01,Production
212013,Gil,Azulay,1957-06-29,1998-11-13,9999-01-01,Development
212079,Xudong,Waymire,1956-02-01,1998-07-04,9999-01-01,Quality Management
212467,Shuky,Peroz,1956-12-05,1999-01-10,9999-01-01,Customer Service
212480,Pascal,Nitta,1956-09-27,1999-10-19,9999-01-01,Production
212511,Abdulah,Vidya,1964-12-09,1999-08-09,9999-01-01,Development
212525,Gift,Ariola,1960-12-25,1998-07-12,9999-01-01,Development
212572,Koichi,Ibel,1960-12-27,1999-01-13,9999-01-01,Quality Management
212577,Luisa,Heinisuo,1961-12-09,1999-02-19,9999-01-01,Production
212578,Fai,Hennings,1962-11-18,2001-12-13,9999-01-01,Customer Service
212601,Danil,Basawa,1959-05-27,1998-07-07,9999-01-01,Development
212616,Kazuhisa,Smeets,1956-08-09,1998-07-19,9999-01-01,Sales
212656,Tremaine,Luck,1957-12-20,1999-01-17,9999-01-01,Customer Service
212682,Hyuncheol,Roohalamini,1964-03-04,1998-01-12,9999-01-01,Sales
212741,Rayond,Kowalchuk,1956-11-03,1998-09-17,9999-01-01,Marketing
212776,Mingdong,Kleiser,1958-01-25,1999-12-10,9999-01-01,Production
213202,Gor,Comyn,1960-11-28,1999-07-29,9999-01-01,Production
213245,Mong,Parascandalo,1959-06-30,1999-01-09,9999-01-01,Production
213314,Fumitake,Ventosa,1952-10-21,1998-12-17,9999-01-01,Development
213372,Mostafa,Ballarin,1960-10-21,1999-07-18,9999-01-01,Development
213517,Yuchang,Pfau,1954-01-07,1999-06-02,9999-01-01,Human Resources
213548,Florina,Selvestrel,1954-01-23,1999-07-03,9999-01-01,Development
213599,Tadahiro,Horswill,1963-10-19,1998-12-03,9999-01-01,Sales
213648,Maria,Docker,1955-06-17,1998-07-06,9999-01-01,Development
213657,Yuqun,Melton,1961-08-23,1999-01-01,9999-01-01,Sales
213664,Xiping,Detkin,1963-12-11,1999-06-26,9999-01-01,Development
213665,Seshu,Strehl,1963-12-02,1998-06-17,9999-01-01,Finance
213726,Houman,Makrucki,1955-07-01,1998-10-14,9999-01-01,Quality Management
213737,Mohammad,Krybus,1959-09-29,1999-10-19,9999-01-01,Production
213994,Elvis,Bolotov,1964-01-23,1998-05-23,9999-01-01,Development
214048,Freyja,Tzvieli,1957-06-05,1999-06-08,9999-01-01,Quality Management
214210,Masami,Rebaine,1963-01-16,1999-10-06,9999-01-01,Development
214288,Leandro,Oxman,1961-07-20,1999-08-25,9999-01-01,Customer Service
214305,Shridhar,Erez,1954-08-11,1999-10-19,9999-01-01,Human Resources
214323,Gianluca,Yetim,1954-11-20,1999-11-08,9999-01-01,Development
214399,Aria,Bade,1962-05-24,1998-04-22,9999-01-01,Sales
214554,Gritta,Piazza,1964-11-26,1999-11-22,9999-01-01,Sales
214799,Junichi,Siegrist,1959-04-11,1998-02-24,9999-01-01,Customer Service
215003,Mario,Nourani,1959-09-29,1998-10-27,9999-01-01,Development
215043,Mooi,Bierman,1960-08-28,1998-03-29,9999-01-01,Sales
215083,Nadjib,Biros,1961-01-25,1999-06-09,9999-01-01,Production
215130,Ashish,Karner,1961-11-26,1998-10-20,9999-01-01,Development
215140,Arve,Cairo,1961-12-08,1998-07-29,9999-01-01,Marketing
215434,Denis,Schicker,1964-01-05,1999-03-12,9999-01-01,Production
215644,Surveyors,Angot,1954-11-26,2002-04-27,9999-01-01,Marketing
215646,Koldo,Jakobus,1964-12-19,1998-04-12,9999-01-01,Development
215861,Mingzeng,Mapelli,1959-06-04,1999-09-10,9999-01-01,Research
215908,Odysseas,Jording,1964-12-02,2002-06-21,9999-01-01,Finance
215931,Sachem,Schiettecatte,1956-03-21,1999-04-12,9999-01-01,Research
216030,Cedric,Slobodova,1960-11-14,1998-06-03,9999-01-01,Production
216064,Hatsukazu,Ashish,1964-03-07,1998-04-02,9999-01-01,Production
216258,Leucio,Heping,1964-07-30,1998-12-12,9999-01-01,Development
216300,Kristian,Loncour,1952-09-16,1999-03-29,9999-01-01,Development
216322,Sangeeta,Sewelson,1958-05-06,1999-08-27,9999-01-01,Development
216404,Arnould,Streit,1961-09-09,1998-07-22,9999-01-01,Research
216475,Mabo,Cichocki,1957-01-30,1999-05-07,9999-01-01,Sales
216483,Moty,Schwartzbauer,1961-06-23,1999-12-14,9999-01-01,Finance
216537,Kiyomitsu,Nergos,1961-04-20,1998-01-21,9999-01-01,Production
216540,Tsvetan,Lores,1961-04-19,1999-04-01,9999-01-01,Development
216551,Bezalel,Karnin,1954-09-02,1999-08-11,9999-01-01,Customer Service
216679,Remco,Kitsuregawa,1954-02-15,1998-07-02,9999-01-01,Production
216768,Aamod,Facello,1962-01-06,2000-01-17,9999-01-01,Marketing
216783,Armond,Quaggetto,1955-06-19,1999-01-20,9999-01-01,Research
216888,Paraskevi,Brodie,1963-10-11,1999-05-06,9999-01-01,Marketing
216944,Abdelwaheb,Silva,1955-01-05,1998-06-16,9999-01-01,Production
216952,Ronghao,Luks,1956-03-24,1999-04-27,9999-01-01,Human Resources
217011,Indrajit,Akazan,1963-12-22,1999-10-13,9999-01-01,Development
217110,Neven,Cichocki,1956-12-20,2000-05-10,9999-01-01,Production
217218,Seshu,Demos,1957-11-10,1999-01-26,9999-01-01,Production
217328,Steve,Iisaka,1960-05-23,2000-01-03,9999-01-01,Development
217412,Jiann,Kropf,1954-03-25,1999-01-05,9999-01-01,Sales
217454,Mokhtar,Trumbly,1957-08-02,1999-12-14,9999-01-01,Human Resources
217488,Danco,Solovay,1960-05-27,1998-10-27,9999-01-01,Sales
217500,Babette,Pell,1964-02-23,1999-10-29,9999-01-01,Human Resources
217637,Sanjay,Liedekerke,1958-12-17,1998-04-05,9999-01-01,Sales
217712,Boalin,Ariola,1954-01-08,1999-01-29,9999-01-01,Production
217749,Nigel,Willoner,1952-06-30,1999-08-25,9999-01-01,Development
217759,Tran,Schiettecatte,1955-09-26,1998-11-15,9999-01-01,Production
217777,Prasadram,Leonhardt,1954-01-03,1998-11-30,9999-01-01,Development
217896,Nadjib,Ulupinar,1957-01-17,1998-06-14,9999-01-01,Human Resources
217918,Xiong,Halloran,1959-12-27,1999-10-18,9999-01-01,Human Resources
217951,Thanasis,Landherr,1955-01-03,1998-05-01,9999-01-01,Production
217984,Subhankar,Cappello,1958-04-23,1999-09-26,9999-01-01,Customer Service
218160,Bedrich,Foong,1955-05-26,1998-04-26,9999-01-01,Development
218243,Dinkar,Rosenbaum,1959-02-12,1999-10-09,9999-01-01,Sales
218265,Xuedong,Orsini,1955-07-17,1998-11-01,9999-01-01,Customer Service
218284,Lorien,Carrera,1952-07-22,1998-04-16,9999-01-01,Research
218351,Stafford,Tischendorf,1952-07-19,1999-09-24,9999-01-01,Quality Management
218384,Sachar,Niizuma,1955-09-17,1998-09-21,9999-01-01,Development
218465,Ottavia,Makrucki,1956-12-13,1999-08-28,9999-01-01,Quality Management
218485,Seongbin,Thombley,1963-03-18,1999-05-22,9999-01-01,Production
218493,Chuanyi,Koblitz,1960-04-16,1998-08-13,9999-01-01,Production
218541,Boalin,Leijenhorst,1959-03-18,1998-06-30,9999-01-01,Production
218664,Tua,Beutelspacher,1954-04-16,2002-04-04,9999-01-01,Customer Service
218708,Marsal,Lorys,1957-07-26,1999-06-25,9999-01-01,Sales
218720,Sarita,Dichev,1959-04-14,1999-09-17,9999-01-01,Production
218742,Heng,Valette,1954-10-12,1999-03-13,9999-01-01,Marketing
218751,Chikara,Serdy,1960-10-10,1999-04-24,9999-01-01,Production
218780,Radoslaw,Macedo,1959-11-03,1999-11-19,9999-01-01,Production
218859,Arvin,Nooteboom,1954-04-12,1999-12-23,9999-01-01,Customer Service
218928,Breannda,Acton,1962-05-26,1999-05-21,9999-01-01,Development
218968,Arnd,Hinsberger,1958-09-15,2000-07-17,9999-01-01,Quality Management
218971,Aloys,Valette,1962-06-06,1998-07-14,9999-01-01,Research
218990,Urs,Frezza,1964-12-02,1999-09-06,9999-01-01,Production
218999,Odinaldo,Kalafatis,1962-02-11,1999-07-25,9999-01-01,Development
219076,Divier,Michaels,1953-03-07,1998-04-28,9999-01-01,Development
219304,Ulises,Waymire,1963-10-24,1998-07-08,9999-01-01,Research
219363,Masato,Slaats,1953-04-23,1998-04-14,9999-01-01,Development
219555,Chinya,Usery,1952-08-20,1998-02-10,9999-01-01,Production
219562,Pramod,Antonisse,1956-11-09,1999-01-17,9999-01-01,Development
219612,Lene,Luby,1958-09-03,1998-12-13,9999-01-01,Sales
219675,Tadanori,Zaccaria,1961-03-04,1998-08-17,9999-01-01,Development
219691,Abdelghani,Hofmeyr,1956-04-22,1999-09-20,9999-01-01,Sales
220016,Moie,Radhakrishnan,1954-12-15,2001-07-11,9999-01-01,Production
220091,Menkae,Reistad,1953-06-20,1998-09-22,9999-01-01,Quality Management
220247,Aran,Chiodo,1959-04-15,1998-06-29,9999-01-01,Development
220399,Adas,Coullard,1961-07-07,1999-04-14,9999-01-01,Sales
220400,Zhonghua,Panienski,1954-07-07,1998-07-13,9999-01-01,Development
220401,Sandeepan,Azevdeo,1960-07-04,1999-05-04,9999-01-01,Production
220415,Serenella,Tokunaga,1952-04-26,1998-08-05,9999-01-01,Development
220461,Thanasis,Kawashima,1957-06-24,1999-12-20,9999-01-01,Development
220516,Rildo,Restivo,1960-05-05,1999-09-05,9999-01-01,Development
220532,Jeong,Harbusch,1963-11-26,2002-04-07,9999-01-01,Marketing
220602,Shahar,Falster,1956-07-11,1998-10-27,9999-01-01,Sales
220755,Kokou,Stassinopoulos,1955-12-24,1999-08-19,9999-01-01,Sales
220768,Tadanori,Terkki,1960-07-31,1999-03-10,9999-01-01,Development
220771,Aamer,Engberts,1956-12-17,1999-12-12,9999-01-01,Customer Service
220779,Iara,Cusworth,1957-02-05,1998-10-03,9999-01-01,Research
220787,Clyde,Rando,1955-06-24,1999-12-28,9999-01-01,Research
220825,Otmar,Garnham,1958-06-09,1999-04-01,9999-01-01,Production
220865,Miomir,Baezner,1952-08-27,1998-10-20,9999-01-01,Production
220910,Michaela,Hasenauer,1959-02-09,1999-02-14,9999-01-01,Research
220947,Sorina,Zedlitz,1955-10-30,1998-01-14,9999-01-01,Finance
220951,Mang,Kohling,1957-10-14,2000-01-18,9999-01-01,Sales
221069,Fen,Jarecki,1956-04-07,1999-02-28,9999-01-01,Human Resources
221197,Shan,Demir,1952-04-19,1999-04-30,9999-01-01,Customer Service
221357,Subhrajyoti,Rathonyi,1954-11-05,1998-09-11,9999-01-01,Production
221438,Akeel,Vernadat,1963-09-22,1998-02-09,9999-01-01,Production
221443,Berto,Gide,1954-06-04,1998-12-10,9999-01-01,Development
221549,Sumant,Castellani,1956-08-25,1998-12-15,9999-01-01,Development
221576,Toshiko,Pagter,1956-08-27,1998-12-15,9999-01-01,Production
221750,Lubomir,Hardjono,1958-10-15,1999-11-17,9999-01-01,Development
221980,Yoshinari,Eugenio,1952-11-19,1998-08-08,9999-01-01,Finance
222064,Ziva,Ramras,1963-05-08,1998-10-10,9999-01-01,Development
222156,Satyanarayana,Morton,1959-01-15,1998-09-16,9999-01-01,Sales
222309,Bedrich,Munawer,1962-02-15,1999-10-21,9999-01-01,Development
222313,Susanna,Peron,1957-02-06,1999-03-25,9999-01-01,Production
222336,Xudong,Koprowski,1954-05-18,1998-10-05,9999-01-01,Production
222463,Tokuyasu,Zaccaria,1957-05-07,1998-04-16,9999-01-01,Sales
222527,Phule,Ligten,1952-11-06,1998-05-16,9999-01-01,Development
222561,Kwok,Perko,1952-02-27,2001-03-29,9999-01-01,Customer Service
222753,Ravishankar,Heydon,1964-03-18,1999-01-22,9999-01-01,Customer Service
222792,Adit,Stamatiou,1962-10-30,2000-01-10,9999-01-01,Finance
222810,Constantijn,Validov,1962-11-05,2001-01-20,9999-01-01,Quality Management
222965,Volkmar,Perko,1959-08-07,2000-01-29,9999-01-01,Human Resources
223026,Clyde,Yetto,1956-10-02,1999-08-12,9999-01-01,Quality Management
223105,Mana,Heusch,1963-08-07,1998-06-10,9999-01-01,Human Resources
223235,Junsik,Milicia,1962-06-09,1999-12-26,9999-01-01,Production
223239,Rance,Berztiss,1953-12-31,1998-08-28,9999-01-01,Development
223392,Sudhanshu,Sidje,1961-02-28,1999-05-24,9999-01-01,Production
223416,Falguni,Serra,1962-02-09,1998-04-29,9999-01-01,Development
223422,Aiichiro,Seghrouchni,1954-01-16,1999-03-09,9999-01-01,Development
223512,Hiroyasu,Montresor,1959-05-11,1998-02-03,9999-01-01,Production
223574,Luigi,Blokdijk,1954-09-14,1998-06-16,9999-01-01,Marketing
223575,Gad,Versino,1954-11-06,1998-06-14,9999-01-01,Development
223593,Hidefumi,Moehrke,1965-01-20,1998-03-04,9999-01-01,Marketing
223704,Niranjan,Merks,1962-02-03,1999-01-07,9999-01-01,Marketing
223712,Kinh,Andreotta,1962-10-04,2001-09-01,9999-01-01,Customer Service
223713,Sudhanshu,Schneeberger,1964-06-03,1999-06-11,9999-01-01,Development
223771,Jovan,Ranta,1959-04-30,1998-11-25,9999-01-01,Production
223889,Yagil,Rosis,1964-04-21,1999-05-21,9999-01-01,Sales
224001,Goetz,Kopetz,1960-12-24,2001-06-05,9999-01-01,Marketing
224011,Thodoros,Waschkowski,1954-02-14,1998-07-06,9999-01-01,Development
224135,Annemarie,Bressoud,1965-01-02,1998-06-23,9999-01-01,Development
224355,Khalid,Ranai,1961-03-10,1998-11-15,9999-01-01,Production
224420,Karoline,Berendt,1960-08-07,1998-05-21,9999-01-01,Sales
224428,Uli,Neiman,1964-09-19,2000-05-28,9999-01-01,Marketing
224435,Lunjin,Tsukune,1963-09-02,1999-02-26,9999-01-01,Quality Management
224590,Wilmer,Vural,1955-09-07,1998-03-23,9999-01-01,Sales
224592,Shay,Slutz,1961-02-02,1999-10-20,9999-01-01,Production
224632,Hein,Kobara,1960-10-03,2000-03-06,9999-01-01,Production
224650,Leif,Hammerschmidt,1963-08-31,1999-12-07,9999-01-01,Development
224738,Charlene,Rodier,1952-03-05,1998-12-04,9999-01-01,Production
224761,Chiradeep,Rosiles,1958-12-13,1999-10-10,9999-01-01,Human Resources
224826,Gunilla,Buescher,1958-02-18,1999-01-17,9999-01-01,Production
224979,Xiaoqiang,Chaudhuri,1958-01-27,1999-12-06,9999-01-01,Research
225066,Akhilish,Rousseau,1956-04-30,1998-05-13,9999-01-01,Development
225237,Sumant,Tokunaga,1962-05-11,1998-04-02,9999-01-01,Production
225262,Eishiro,Gulla,1954-01-15,1998-02-20,9999-01-01,Production
225272,Ramzi,Remmele,1952-06-27,1999-02-16,9999-01-01,Quality Management
225309,Charmane,Olano,1957-09-29,1998-12-27,9999-01-01,Marketing
225341,Aemilian,Birch,1953-11-29,2001-06-01,9999-01-01,Human Resources
225348,Byong,Puppe,1953-02-02,1998-01-23,9999-01-01,Customer Service
225456,Howell,Yavatkar,1963-04-09,1999-05-19,9999-01-01,Development
